id,state,year,age_group,gender,race,whether_mental_ill,armed,flee,body_camera_binary
2817,WI,2017,18–29,male,B,no,no,yes,1
2823,NM,2017,30–44,male,W,no,yes,no,1
2824,CA,2017,30–44,male,H,yes,yes,no,0
2825,TX,2017,30–44,male,B,no,Unknown,yes,0
2827,CA,2017,30–44,male,W,no,yes,yes,0
2830,NC,2017,30–44,male,W,no,yes,no,0
2832,CA,2017,30–44,male,H,no,yes,no,0
2843,NV,2017,18–29,male,H,yes,yes,no,1
2829,LA,2017,18–29,male,B,yes,yes,no,0
2833,CA,2017,45–59,male,H,no,yes,yes,0
2834,GA,2017,18–29,male,B,yes,yes,no,0
2854,WV,2017,18–29,male,W,no,Unknown,yes,0
2846,OH,2017,45–59,male,W,no,yes,no,0
3060,IN,2017,Under 18,male,B,no,yes,yes,0
2835,SC,2017,30–44,male,W,yes,yes,no,0
2836,NV,2017,30–44,male,W,no,yes,no,0
2837,CA,2017,45–59,male,B,no,yes,no,0
2838,MS,2017,30–44,male,W,yes,no,no,1
2845,MI,2017,30–44,female,W,no,yes,no,0
2847,PA,2017,45–59,male,W,no,yes,no,0
2840,OH,2017,18–29,male,W,no,yes,no,0
2844,CA,2017,30–44,male,H,yes,yes,no,1
2839,TN,2017,30–44,male,W,no,yes,yes,0
2842,MO,2017,18–29,male,B,no,yes,yes,0
2841,NJ,2017,45–59,male,H,no,yes,no,0
2848,KS,2017,18–29,male,H,no,yes,no,0
2850,MO,2017,30–44,male,W,no,no,yes,0
2849,KS,2017,18–29,male,W,yes,yes,no,0
2852,IL,2017,Under 18,male,B,no,yes,yes,0
2851,WA,2017,18–29,male,B,no,Unknown,yes,0
2853,IN,2017,30–44,male,W,yes,yes,Unknown,0
2856,CA,2017,45–59,male,W,no,yes,no,0
2855,TX,2017,18–29,male,H,no,yes,no,0
2857,PA,2017,30–44,male,B,yes,yes,no,0
2858,WA,2017,30–44,male,H,no,yes,no,0
2859,GA,2017,18–29,male,W,no,yes,no,0
2860,WI,2017,45–59,male,W,no,yes,yes,0
2861,TN,2017,30–44,male,W,no,yes,yes,0
2862,UT,2017,45–59,male,B,no,yes,yes,1
2863,WA,2017,45–59,male,B,yes,yes,no,0
2864,CO,2017,45–59,male,W,no,no,yes,0
2865,FL,2017,18–29,male,W,no,yes,no,0
2866,GA,2017,30–44,male,B,no,yes,no,1
2872,CA,2017,30–44,male,B,no,yes,yes,0
2873,CA,2017,45–59,male,W,yes,yes,no,0
2882,AL,2017,60+,male,W,no,no,no,0
2883,AZ,2017,18–29,male,H,yes,yes,no,0
2874,NJ,2017,60+,male,Unknown,no,yes,no,0
2879,PA,2017,18–29,male,W,no,yes,no,0
2881,FL,2017,18–29,male,B,no,yes,no,0
2875,AL,2017,30–44,male,W,no,yes,no,0
2876,AR,2017,30–44,male,W,no,no,no,1
2877,NJ,2017,30–44,male,B,no,yes,no,0
2884,NC,2017,30–44,male,W,no,no,no,0
2885,CO,2017,60+,male,W,no,yes,no,0
2886,WI,2017,18–29,male,W,yes,yes,yes,0
2888,OH,2017,45–59,male,B,no,yes,no,0
2892,WI,2017,60+,male,W,no,yes,no,0
2887,MO,2017,30–44,female,B,no,yes,no,0
2890,NM,2017,60+,male,H,no,Unknown,yes,0
2891,CA,2017,30–44,male,W,no,yes,yes,0
2893,CA,2017,45–59,male,W,no,yes,no,0
2988,CA,2017,45–59,male,W,yes,yes,no,0
2894,KS,2017,18–29,female,W,yes,yes,no,0
2895,MI,2017,18–29,male,W,yes,yes,no,0
2896,CA,2017,18–29,male,H,no,yes,yes,0
2898,NJ,2017,18–29,male,B,no,yes,yes,0
2897,FL,2017,30–44,male,W,no,yes,no,0
2899,FL,2017,18–29,female,W,yes,yes,no,0
2900,GA,2017,45–59,male,B,no,no,yes,0
2901,AR,2017,18–29,male,B,no,yes,yes,1
2902,NM,2017,18–29,male,H,no,yes,no,0
2903,OH,2017,30–44,male,W,no,yes,no,0
2904,KY,2017,30–44,male,W,no,yes,yes,0
2905,CT,2017,60+,male,W,no,yes,yes,0
2906,KS,2017,18–29,male,B,yes,no,yes,1
2907,IN,2017,45–59,male,B,yes,yes,no,1
2908,AL,2017,60+,male,Unknown,no,yes,no,0
2909,LA,2017,18–29,male,W,no,yes,no,0
2910,TX,2017,45–59,female,W,yes,yes,no,0
2911,FL,2017,18–29,male,B,no,no,yes,0
2918,CA,2017,30–44,male,N,no,yes,yes,0
2912,CA,2017,18–29,male,H,no,yes,no,0
2913,FL,2017,45–59,female,W,no,yes,no,0
2914,VT,2017,30–44,male,W,yes,no,no,0
2915,WI,2017,45–59,male,W,no,yes,yes,0
2916,MA,2017,30–44,male,W,yes,yes,yes,0
2919,WI,2017,30–44,male,B,no,yes,no,0
2920,WA,2017,45–59,male,W,no,yes,no,0
2921,OH,2017,30–44,male,W,yes,no,no,1
2941,SC,2017,30–44,male,B,no,Unknown,yes,0
2922,GA,2017,45–59,male,W,no,yes,no,0
2923,OH,2017,30–44,male,W,no,yes,no,0
2924,TX,2017,Under 18,female,H,no,yes,yes,0
2925,TN,2017,60+,male,Unknown,no,yes,no,0
2934,FL,2017,Under 18,male,W,no,yes,no,0
2931,NC,2017,18–29,male,H,no,yes,no,0
2932,CA,2017,30–44,male,W,no,no,no,0
2933,NY,2017,30–44,male,B,yes,yes,no,1
2944,CA,2017,30–44,male,B,no,yes,yes,0
2942,TX,2017,45–59,male,W,no,yes,no,0
2943,MO,2017,45–59,male,W,yes,no,no,0
2940,CA,2017,18–29,male,B,no,yes,no,0
2935,AZ,2017,18–29,male,H,no,yes,no,0
2936,NC,2017,60+,male,W,no,yes,no,0
2937,WA,2017,45–59,male,H,no,yes,no,0
2938,TX,2017,30–44,male,W,no,yes,no,0
2939,IL,2017,18–29,male,H,no,Unknown,no,1
2945,MT,2017,18–29,male,N,no,yes,yes,0
2946,TN,2017,45–59,male,W,no,yes,yes,0
2947,CA,2017,30–44,male,H,no,no,no,0
2948,AZ,2017,30–44,male,H,no,yes,yes,0
2955,WV,2017,45–59,male,W,no,yes,no,0
2950,VA,2017,Under 18,male,H,no,yes,no,0
2954,FL,2017,45–59,male,W,yes,Unknown,yes,0
2957,CA,2017,30–44,male,H,no,no,yes,0
2956,GA,2017,18–29,non-binary,W,yes,yes,no,0
2958,CA,2017,30–44,male,H,no,yes,no,0
2960,WA,2017,30–44,male,W,yes,yes,no,0
2961,WV,2017,18–29,male,B,no,yes,yes,0
2959,AL,2017,30–44,male,W,yes,yes,no,0
2962,NC,2017,18–29,male,W,no,yes,yes,1
2963,VA,2017,45–59,male,W,yes,yes,no,0
2964,LA,2017,45–59,male,W,no,no,Unknown,0
2966,TX,2017,45–59,male,W,yes,yes,no,0
2967,CA,2017,18–29,male,W,yes,yes,no,0
2965,OK,2017,30–44,male,H,no,yes,no,0
2968,IL,2017,18–29,male,B,yes,yes,no,0
2969,AL,2017,30–44,male,B,yes,yes,no,0
2970,OK,2017,60+,male,W,no,yes,yes,0
2972,WA,2017,30–44,male,W,yes,yes,no,0
2973,CO,2017,18–29,male,B,no,no,yes,0
2974,TX,2017,30–44,male,H,no,Unknown,yes,0
2971,CA,2017,18–29,male,H,no,yes,no,0
2977,CA,2017,18–29,male,A,yes,no,no,0
2980,AZ,2017,18–29,male,W,yes,yes,no,0
2981,MS,2017,30–44,male,W,no,yes,no,0
2982,FL,2017,30–44,male,W,yes,Unknown,yes,0
2975,CA,2017,30–44,male,B,no,yes,no,1
2983,IN,2017,18–29,male,W,no,yes,yes,0
2976,FL,2017,30–44,male,B,no,yes,yes,0
2978,NV,2017,30–44,male,W,yes,yes,no,1
2984,TN,2017,45–59,male,W,no,yes,no,0
2985,OR,2017,30–44,male,W,no,yes,no,0
2986,ID,2017,45–59,male,W,no,yes,no,0
2987,CA,2017,45–59,male,B,no,yes,yes,0
2989,FL,2017,30–44,male,W,no,yes,yes,0
2990,GA,2017,45–59,male,W,yes,yes,no,0
2991,UT,2017,30–44,male,W,no,yes,no,0
3202,KS,2017,30–44,male,N,no,yes,yes,1
2992,IN,2017,30–44,male,W,no,yes,yes,0
2993,FL,2017,18–29,male,B,no,yes,no,0
2994,FL,2017,18–29,male,H,no,Unknown,yes,0
2995,IA,2017,18–29,male,B,no,yes,yes,1
2997,PA,2017,30–44,male,W,yes,yes,no,0
2998,AK,2017,30–44,male,W,no,no,yes,1
3000,CO,2017,18–29,male,W,no,yes,no,1
3022,MO,2017,30–44,male,W,yes,yes,no,0
2999,NC,2017,30–44,male,W,yes,yes,no,0
3001,LA,2017,18–29,male,W,no,yes,yes,0
3002,MO,2017,30–44,male,W,no,yes,no,0
3011,WA,2017,30–44,male,W,yes,Unknown,no,0
3012,NY,2017,45–59,female,B,no,yes,no,0
3013,GA,2017,30–44,male,B,no,yes,no,0
3021,AZ,2017,60+,male,W,no,yes,no,0
3009,GA,2017,30–44,male,W,no,no,no,0
3014,KS,2017,18–29,male,H,yes,yes,no,0
3015,MN,2017,18–29,male,A,no,yes,no,1
3018,AL,2017,30–44,male,W,no,yes,Unknown,0
3019,TX,2017,30–44,male,H,no,yes,no,0
3005,CO,2017,45–59,male,W,no,yes,yes,0
3010,PA,2017,45–59,male,W,yes,yes,no,0
3016,FL,2017,30–44,male,H,yes,yes,no,0
3017,FL,2017,45–59,male,H,no,yes,yes,0
3204,CA,2017,18–29,male,H,no,Unknown,Unknown,0
3023,WV,2017,18–29,male,W,yes,yes,yes,0
3004,AZ,2017,30–44,female,H,yes,yes,yes,0
3006,CA,2017,45–59,male,H,no,yes,no,0
3007,KY,2017,18–29,male,B,no,yes,no,1
3008,FL,2017,18–29,female,B,no,yes,yes,0
3033,AZ,2017,45–59,male,W,no,yes,no,0
3026,WA,2017,45–59,male,Unknown,yes,yes,Unknown,0
3025,MS,2017,60+,male,W,no,Unknown,yes,0
3027,AZ,2017,30–44,male,W,no,yes,no,0
3030,CO,2017,30–44,male,H,no,no,yes,0
3029,AL,2017,30–44,male,B,yes,yes,yes,0
3031,AZ,2017,18–29,male,W,yes,yes,no,1
3036,KY,2017,45–59,male,W,no,yes,no,0
3037,VA,2017,30–44,male,B,no,yes,yes,0
3035,CA,2017,30–44,male,H,no,no,yes,0
3038,CA,2017,18–29,male,Unknown,no,yes,no,0
3034,MD,2017,18–29,male,B,no,yes,yes,1
3039,SC,2017,30–44,male,W,no,yes,no,0
3040,TX,2017,30–44,male,W,no,yes,yes,0
3041,AZ,2017,30–44,male,H,no,yes,no,0
3042,CA,2017,18–29,male,H,no,yes,no,0
3043,VA,2017,18–29,male,B,no,Unknown,no,0
3044,AZ,2017,30–44,male,W,no,yes,yes,0
3045,FL,2017,30–44,male,W,yes,yes,no,0
3047,NC,2017,18–29,male,W,no,yes,yes,0
3049,AL,2017,30–44,male,W,no,yes,no,0
3050,TX,2017,45–59,male,B,no,no,yes,1
3048,OH,2017,18–29,male,B,yes,yes,no,0
3051,TX,2017,45–59,male,H,no,yes,no,0
3052,OK,2017,30–44,male,W,no,yes,no,1
3053,CA,2017,30–44,male,H,no,yes,no,0
3054,OH,2017,30–44,male,W,no,yes,no,0
3055,CA,2017,18–29,male,H,no,no,yes,0
3058,NV,2017,30–44,male,N,no,yes,no,0
3059,MO,2017,18–29,female,W,no,yes,yes,0
3061,WI,2017,30–44,male,N,no,no,no,0
3062,CA,2017,30–44,male,H,no,yes,no,0
3064,KY,2017,30–44,female,W,yes,yes,no,1
3069,ND,2017,30–44,male,N,no,no,yes,0
3065,TX,2017,30–44,male,H,no,yes,no,0
3066,PA,2017,30–44,male,W,no,no,no,0
3068,FL,2017,30–44,male,B,no,yes,no,0
3070,OH,2017,30–44,male,B,no,yes,yes,0
3071,AL,2017,30–44,male,W,no,yes,yes,0
3072,PA,2017,45–59,male,Unknown,no,Unknown,no,0
3073,NY,2017,30–44,male,W,no,yes,yes,0
3074,FL,2017,45–59,male,B,yes,yes,no,0
3075,CO,2017,30–44,male,H,no,yes,yes,0
3076,WI,2017,18–29,male,N,no,yes,yes,1
3077,OR,2017,Under 18,male,H,no,yes,yes,0
3078,MS,2017,45–59,male,B,no,yes,yes,0
3080,CO,2017,45–59,male,W,no,yes,no,0
3107,IN,2017,30–44,male,W,no,yes,no,0
3205,PA,2017,18–29,male,B,no,Unknown,no,0
3079,WA,2017,30–44,male,N,no,yes,no,0
3081,CA,2017,18–29,male,H,no,yes,no,0
3082,CA,2017,18–29,male,B,no,no,no,0
3085,TN,2017,30–44,male,W,no,yes,no,0
3086,TX,2017,18–29,male,B,no,yes,no,0
3087,NM,2017,30–44,female,W,yes,yes,no,0
3088,AL,2017,18–29,male,H,no,yes,no,0
3089,KY,2017,18–29,male,W,no,Unknown,yes,0
3090,CA,2017,45–59,male,W,yes,yes,no,0
3091,FL,2017,60+,male,W,yes,yes,no,0
3097,FL,2017,45–59,male,W,no,yes,yes,0
3101,TX,2017,30–44,male,H,no,yes,Unknown,0
3104,AR,2017,30–44,male,Unknown,no,yes,no,0
3105,AL,2017,30–44,male,W,no,yes,yes,0
3093,AR,2017,45–59,male,A,no,yes,no,0
3096,MS,2017,18–29,male,B,no,yes,no,1
3099,CO,2017,30–44,male,W,no,yes,Unknown,0
3100,MT,2017,30–44,male,N,no,yes,Unknown,0
3102,IN,2017,30–44,male,W,yes,yes,no,0
3103,CA,2017,18–29,male,B,no,yes,yes,0
3095,MS,2017,30–44,male,W,no,yes,no,0
3108,NM,2017,30–44,female,H,no,yes,no,0
3111,IL,2017,45–59,male,B,no,Unknown,yes,0
3109,VA,2017,45–59,female,W,yes,yes,no,0
3112,CA,2017,45–59,male,W,no,yes,yes,0
3106,GA,2017,30–44,female,W,yes,yes,no,0
3110,NV,2017,30–44,male,B,no,yes,no,0
3113,GA,2017,30–44,male,W,no,yes,yes,0
3114,TN,2017,30–44,male,W,no,yes,yes,0
3115,VA,2017,30–44,male,W,no,yes,no,0
3117,WI,2017,Under 18,male,N,no,yes,no,0
3118,NC,2017,18–29,male,B,no,yes,yes,0
3119,RI,2017,30–44,male,W,no,Unknown,yes,1
3120,MS,2017,30–44,male,W,yes,yes,no,0
3127,KY,2017,18–29,male,W,no,yes,yes,0
3128,KY,2017,18–29,female,W,no,no,yes,0
3125,LA,2017,45–59,male,W,yes,yes,no,0
3126,AZ,2017,30–44,male,B,no,yes,no,0
3129,MN,2017,60+,male,W,yes,yes,no,0
3130,CO,2017,18–29,male,B,no,yes,yes,0
3133,NM,2017,45–59,male,W,no,yes,no,0
3122,IA,2017,18–29,male,W,yes,yes,yes,0
3123,NV,2017,30–44,male,B,no,yes,no,0
3132,LA,2017,45–59,male,W,no,yes,no,0
3121,MA,2017,18–29,male,H,no,Unknown,yes,0
3134,NY,2017,60+,male,B,yes,yes,no,1
3135,LA,2017,18–29,male,B,no,no,yes,1
3138,AZ,2017,18–29,male,H,no,yes,yes,0
3140,CA,2017,45–59,male,Unknown,no,yes,yes,0
3139,OK,2017,18–29,male,A,yes,no,no,1
3141,AK,2017,45–59,male,W,no,yes,yes,0
3142,CA,2017,18–29,male,H,no,yes,yes,0
3144,NY,2017,45–59,male,W,yes,yes,no,0
3207,TX,2017,60+,male,B,no,yes,no,0
3145,NM,2017,18–29,male,W,no,no,yes,0
3146,NM,2017,18–29,male,H,no,no,yes,0
3152,LA,2017,45–59,male,B,no,yes,no,0
3167,VA,2017,18–29,male,W,no,no,yes,0
3208,WV,2017,30–44,male,W,no,yes,no,0
3149,AL,2017,45–59,male,B,no,no,yes,0
3150,MT,2017,18–29,male,N,no,yes,yes,1
3151,KY,2017,18–29,male,W,no,Unknown,yes,0
3147,CA,2017,30–44,male,Unknown,no,yes,Unknown,0
3148,SC,2017,18–29,male,W,no,yes,yes,0
3153,IA,2017,18–29,male,W,no,yes,no,0
3154,MS,2017,Under 18,male,W,no,yes,no,0
3155,OR,2017,18–29,male,H,no,yes,yes,0
3161,MO,2017,30–44,male,W,yes,yes,no,0
3162,MO,2017,Under 18,male,B,no,yes,Unknown,0
3163,AL,2017,30–44,male,B,no,yes,no,0
3210,MI,2017,30–44,male,W,yes,yes,no,0
3160,TX,2017,18–29,male,W,no,yes,yes,0
3166,AZ,2017,45–59,male,W,no,yes,no,0
3159,NM,2017,30–44,male,H,no,yes,no,0
3156,CA,2017,30–44,male,H,no,yes,yes,0
3157,AL,2017,30–44,male,W,no,yes,no,0
3158,CA,2017,18–29,male,H,no,yes,no,0
3164,WA,2017,18–29,male,Unknown,no,yes,yes,0
3165,CA,2017,30–44,male,H,yes,yes,no,0
3168,MI,2017,60+,male,W,no,Unknown,yes,0
3169,NV,2017,30–44,male,W,no,yes,no,0
3170,WA,2017,45–59,male,W,no,yes,yes,0
3174,IL,2017,18–29,male,B,no,yes,Unknown,1
3172,NC,2017,30–44,male,B,no,yes,yes,0
3175,CA,2017,30–44,male,H,no,yes,yes,0
3173,SC,2017,30–44,male,W,no,yes,Unknown,1
3176,CA,2017,30–44,male,B,no,no,yes,1
3177,CA,2017,30–44,male,H,yes,yes,no,0
3180,CO,2017,30–44,male,W,no,yes,no,0
3178,TX,2017,60+,male,W,no,yes,no,0
3181,GA,2017,45–59,male,W,no,yes,no,0
3182,NY,2017,60+,male,H,no,yes,no,0
3183,VA,2017,18–29,male,B,no,yes,no,0
3184,FL,2017,30–44,male,B,yes,no,no,1
3185,FL,2017,60+,male,Unknown,yes,yes,no,0
3186,WY,2017,45–59,male,W,no,yes,no,0
3187,WI,2017,30–44,male,W,no,yes,yes,0
3188,CO,2017,18–29,male,N,no,no,yes,0
3189,PA,2017,30–44,male,W,no,yes,yes,0
3190,AZ,2017,30–44,male,B,no,Unknown,yes,0
3193,CA,2017,18–29,male,A,no,yes,no,0
3191,DE,2017,Under 18,male,W,no,yes,no,0
3197,AR,2017,60+,male,W,no,yes,no,0
3192,CA,2017,18–29,male,W,no,yes,Unknown,0
3194,OK,2017,18–29,male,N,no,yes,no,0
3195,CA,2017,45–59,male,H,no,yes,no,0
3196,AL,2017,18–29,male,Unknown,no,yes,no,0
3198,WA,2017,18–29,male,W,no,yes,yes,1
3199,MT,2017,45–59,male,W,no,yes,Unknown,0
3201,GA,2017,45–59,female,W,yes,no,no,0
3213,CT,2017,18–29,male,B,no,Unknown,yes,0
3212,TN,2017,30–44,male,W,no,yes,no,0
3214,VA,2017,45–59,male,Unknown,no,yes,yes,0
3219,DE,2017,30–44,male,W,no,Unknown,yes,0
3217,WA,2017,45–59,male,Unknown,no,yes,no,0
3220,WV,2017,45–59,male,Unknown,no,yes,no,0
3221,MI,2017,45–59,male,B,no,yes,no,0
3223,AR,2017,45–59,male,Unknown,yes,yes,yes,0
3224,TX,2017,18–29,male,B,no,yes,no,0
3222,OH,2017,30–44,male,W,yes,no,no,0
3226,AK,2017,45–59,male,B,no,yes,no,0
3227,NM,2017,30–44,male,Unknown,no,no,no,0
3229,TX,2017,Under 18,male,W,no,no,no,0
3230,TX,2017,30–44,female,W,no,yes,yes,1
3239,CO,2017,18–29,male,H,yes,yes,yes,0
3236,PA,2017,45–59,male,Unknown,no,yes,yes,0
3237,MN,2017,30–44,male,W,no,yes,yes,0
3238,ID,2017,60+,male,Unknown,no,yes,no,0
3234,CA,2017,30–44,male,H,no,yes,yes,0
3235,NH,2017,18–29,male,Unknown,no,no,no,0
3240,TX,2017,45–59,male,H,no,yes,no,0
3265,AK,2017,18–29,male,W,yes,yes,no,1
3266,AZ,2017,18–29,male,H,no,yes,no,0
3231,OK,2017,30–44,male,W,yes,yes,no,1
3232,WA,2017,18–29,male,Unknown,no,yes,no,0
3262,OR,2017,30–44,male,Unknown,no,yes,yes,0
3241,WA,2017,30–44,male,Unknown,yes,no,no,0
3242,CA,2017,30–44,male,Unknown,no,yes,yes,0
3243,NM,2017,45–59,male,Unknown,no,yes,Unknown,0
3244,IN,2017,18–29,male,B,no,yes,yes,0
3245,CA,2017,30–44,male,W,no,yes,yes,0
3246,TX,2017,30–44,female,H,no,yes,no,0
3247,TN,2017,30–44,male,Unknown,no,yes,yes,0
3263,WA,2017,30–44,male,N,no,yes,yes,1
3249,PA,2017,18–29,male,B,no,Unknown,yes,0
3250,KS,2017,18–29,male,W,no,no,no,0
3267,VA,2017,30–44,male,W,yes,yes,no,0
3248,PA,2017,18–29,male,Unknown,no,yes,no,0
3252,AL,2017,30–44,male,Unknown,no,yes,no,0
3256,IN,2017,30–44,male,B,no,yes,yes,0
3258,GA,2017,30–44,male,B,no,no,yes,0
3255,CA,2017,30–44,male,H,no,yes,no,0
3257,TX,2017,30–44,male,W,no,no,Unknown,0
3260,CA,2017,30–44,male,H,no,yes,no,0
3254,CO,2017,30–44,male,Unknown,yes,yes,no,1
3261,CA,2017,30–44,male,H,no,Unknown,yes,0
3275,GA,2018,60+,male,W,yes,yes,no,0
3288,AR,2018,30–44,male,W,no,yes,no,0
3289,FL,2018,60+,male,W,yes,yes,no,1
3291,TX,2018,30–44,female,W,no,yes,no,0
3292,AR,2018,45–59,male,W,yes,yes,no,0
3294,MO,2018,60+,male,Unknown,no,yes,no,0
3286,CA,2018,18–29,male,B,no,yes,no,0
3287,ID,2018,18–29,male,W,no,yes,no,0
3295,WI,2018,30–44,male,W,no,yes,no,0
3278,MO,2018,45–59,male,W,no,yes,no,0
3283,OH,2018,18–29,male,B,no,yes,no,0
3293,CA,2018,30–44,male,A,no,yes,no,0
3268,NM,2018,18–29,male,H,no,yes,no,0
3271,AR,2018,Under 18,male,B,no,yes,no,0
3272,OK,2018,30–44,male,W,no,yes,no,0
3274,TX,2018,18–29,male,W,no,yes,no,0
3280,WI,2018,18–29,male,N,no,yes,no,0
3281,FL,2018,45–59,male,H,no,yes,no,0
3282,NM,2018,30–44,male,B,no,no,yes,0
3285,PA,2018,18–29,male,W,no,yes,yes,0
4207,AL,2018,60+,male,W,no,yes,no,0
3269,FL,2018,30–44,male,B,no,yes,yes,0
3270,CA,2018,18–29,male,H,yes,yes,no,0
3276,VA,2018,45–59,male,B,no,yes,no,0
3277,AZ,2018,45–59,male,W,yes,no,no,0
3290,WA,2018,18–29,male,W,no,yes,no,0
3297,TN,2018,18–29,male,W,no,yes,no,0
3298,MO,2018,30–44,male,W,no,yes,yes,0
3299,CA,2018,45–59,male,H,no,yes,Unknown,0
4208,MO,2018,18–29,male,B,no,yes,yes,0
3300,CA,2018,18–29,male,A,yes,yes,no,1
3301,CA,2018,18–29,male,B,no,yes,yes,0
3302,TX,2018,60+,male,H,no,yes,Unknown,0
3304,SC,2018,30–44,male,W,no,yes,yes,0
4242,NC,2018,18–29,male,B,no,yes,no,0
3308,NV,2018,30–44,male,W,no,yes,no,0
3313,CA,2018,30–44,male,B,no,yes,no,0
3314,KY,2018,30–44,male,W,no,yes,no,0
3315,OR,2018,45–59,male,W,no,yes,yes,0
3316,OH,2018,18–29,male,B,no,yes,no,0
3317,WA,2018,30–44,male,H,no,yes,yes,0
4243,OR,2018,30–44,male,W,no,yes,no,0
3307,NC,2018,30–44,male,W,yes,yes,no,1
3311,CA,2018,18–29,male,H,no,yes,no,0
3309,OR,2018,30–44,male,H,no,yes,no,0
3305,VT,2018,30–44,male,W,yes,no,yes,0
3306,TX,2018,30–44,male,H,no,yes,no,0
3318,CO,2018,18–29,male,W,no,no,no,0
3323,ID,2018,45–59,female,W,no,yes,no,0
3319,OK,2018,60+,female,B,no,no,no,0
3320,IA,2018,18–29,male,B,yes,yes,yes,0
3321,TN,2018,30–44,male,B,no,yes,yes,0
3322,WI,2018,18–29,male,B,no,yes,yes,0
4244,AZ,2018,18–29,male,H,no,yes,no,0
4245,OH,2018,Under 18,male,W,no,no,no,0
3324,PA,2018,30–44,male,B,no,yes,no,0
3325,IN,2018,45–59,male,W,yes,yes,no,0
3326,MN,2018,18–29,male,W,no,yes,no,0
3327,GA,2018,30–44,male,W,no,yes,no,0
3328,FL,2018,45–59,male,W,no,yes,no,0
3329,TX,2018,60+,male,B,yes,no,no,0
3330,KS,2018,Under 18,male,W,yes,Unknown,Unknown,0
3331,FL,2018,45–59,male,W,no,Unknown,yes,0
3332,WA,2018,30–44,male,W,yes,yes,no,0
3333,MI,2018,30–44,male,W,yes,yes,no,0
3334,TX,2018,18–29,male,H,no,Unknown,yes,0
3335,OK,2018,30–44,male,W,no,no,no,0
3336,NJ,2018,45–59,male,W,yes,yes,Unknown,0
3337,CO,2018,30–44,male,H,no,yes,yes,1
3339,OK,2018,30–44,male,W,no,yes,yes,0
3341,CA,2018,30–44,male,Unknown,no,yes,Unknown,0
3342,GA,2018,18–29,male,B,no,no,Unknown,1
3343,TX,2018,18–29,male,H,no,yes,yes,0
3344,FL,2018,30–44,male,B,yes,no,yes,0
3350,ID,2018,45–59,male,W,no,yes,yes,0
3346,NV,2018,18–29,male,H,no,yes,yes,0
3351,MI,2018,60+,male,W,no,yes,no,0
3348,MD,2018,60+,male,W,no,yes,no,0
3349,TX,2018,45–59,male,H,no,no,no,0
3352,TX,2018,18–29,male,H,no,yes,yes,0
3353,GA,2018,18–29,male,W,yes,no,no,0
3347,NV,2018,30–44,male,H,yes,yes,Unknown,0
3358,IL,2018,30–44,male,B,no,Unknown,yes,0
3361,IL,2018,30–44,male,W,no,yes,no,0
3357,IN,2018,45–59,male,B,yes,yes,no,0
3359,MS,2018,18–29,female,B,no,yes,yes,0
3360,TX,2018,30–44,female,W,yes,yes,no,0
3354,KY,2018,45–59,male,W,no,yes,no,0
3355,MD,2018,30–44,male,B,no,yes,yes,1
3356,GA,2018,30–44,male,W,no,yes,yes,0
3362,TX,2018,30–44,male,W,no,yes,yes,0
3365,NY,2018,45–59,male,B,no,yes,yes,1
4246,TX,2018,45–59,male,H,no,yes,no,0
3366,OK,2018,30–44,male,W,no,no,no,0
3367,MN,2018,18–29,male,H,no,yes,yes,0
3368,CO,2018,30–44,male,H,no,yes,no,0
3369,OH,2018,30–44,male,W,yes,no,yes,0
3370,PA,2018,30–44,male,B,no,Unknown,no,0
3371,IL,2018,30–44,male,B,no,yes,yes,0
3372,OK,2018,45–59,male,W,no,yes,no,0
3373,TX,2018,30–44,male,B,no,yes,yes,0
3374,KY,2018,30–44,male,W,no,yes,no,0
3375,GA,2018,18–29,male,B,no,yes,yes,0
3376,MT,2018,18–29,male,W,yes,yes,Unknown,0
4248,KY,2018,30–44,male,W,no,yes,no,0
3377,NC,2018,18–29,male,W,yes,yes,no,1
3380,TX,2018,60+,male,W,yes,yes,no,0
3381,MA,2018,30–44,male,W,no,no,yes,0
3383,MS,2018,45–59,male,W,no,yes,yes,0
3382,CA,2018,Under 18,male,B,no,yes,yes,0
3384,CA,2018,30–44,male,W,no,yes,no,0
3385,CO,2018,18–29,male,H,no,yes,no,0
3386,FL,2018,45–59,male,W,no,no,no,0
3387,CO,2018,18–29,male,H,no,yes,no,0
3388,CA,2018,60+,male,Unknown,no,yes,no,0
3389,CA,2018,30–44,male,H,no,Unknown,yes,0
3390,FL,2018,18–29,male,W,no,Unknown,yes,0
3392,CA,2018,30–44,male,W,no,no,no,0
3393,FL,2018,30–44,male,H,yes,yes,no,0
3394,GA,2018,30–44,male,B,no,yes,no,0
3395,GA,2018,30–44,male,B,no,yes,yes,0
3402,AZ,2018,60+,male,W,no,yes,no,1
3397,OH,2018,18–29,male,W,no,no,yes,0
3398,CO,2018,30–44,male,W,no,yes,no,0
3399,FL,2018,45–59,male,B,yes,yes,no,0
3404,AZ,2018,60+,male,W,no,yes,no,1
3396,VT,2018,30–44,male,W,yes,yes,no,0
3400,PA,2018,30–44,male,B,no,yes,yes,0
3403,FL,2018,60+,male,W,yes,yes,no,0
3405,CA,2018,30–44,male,B,no,no,yes,0
3411,CO,2018,45–59,male,A,no,yes,no,0
4250,CA,2018,45–59,female,W,no,yes,yes,0
3409,TX,2018,45–59,male,W,no,yes,yes,0
